[811,null,210,300,1,6000,6000,6000,4500,60,5,10,1500]
[812,null,211,300,1,6000,6000,6000,4500,60,5,10,1500]
[813,null,212,300,1,6000,6000,6000,4500,60,5,10,1500]
[814,null,213,300,1,6000,6000,6000,4500,60,5,10,1500]
[817,null,670,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[819,null,484,600,1,12000,12000,12000,9000,120,5,10,300]
[820,null,485,600,1,12000,12000,12000,9000,120,5,10,300]
[821,null,486,600,1,12000,12000,12000,9000,120,5,10,300]
[822,null,487,600,1,12000,12000,12000,9000,120,5,10,300]
[823,null,488,600,1,12000,12000,12000,9000,120,5,10,300]
[824,null,489,600,1,12000,12000,12000,9000,120,5,10,300]
[825,null,490,600,1,12000,12000,12000,9000,120,5,10,300]
[826,null,491,600,1,12000,12000,12000,9000,120,5,10,300]
[827,null,492,600,1,12000,12000,12000,9000,120,5,10,300]
[828,null,493,600,1,12000,12000,12000,9000,120,5,10,300]
[829,null,494,600,1,12000,12000,12000,9000,120,5,10,300]
[830,null,495,600,1,12000,12000,12000,9000,120,5,10,300]
[831,null,496,600,1,12000,12000,12000,9000,120,5,10,300]
[832,null,497,600,1,12000,12000,12000,9000,120,5,10,300]
[833,null,498,600,1,12000,12000,12000,9000,120,5,10,300]
[834,null,450,600,1,12000,12000,12000,9000,120,5,10,300]
[835,null,451,600,1,12000,12000,12000,9000,120,5,10,300]
[836,null,452,600,1,12000,12000,12000,9000,120,5,10,300]
[837,null,453,600,1,12000,12000,12000,9000,120,5,10,300]
[838,null,454,600,1,12000,12000,12000,9000,120,5,10,300]
[839,null,455,600,1,12000,12000,12000,9000,120,5,10,300]
[840,null,456,600,1,12000,12000,12000,9000,120,5,10,300]
[841,null,457,600,1,12000,12000,12000,9000,120,5,10,300]
[842,null,458,600,1,12000,12000,12000,9000,120,5,10,300]
[843,null,459,600,1,12000,12000,12000,9000,120,5,10,300]
[844,null,460,600,1,12000,12000,12000,9000,120,5,10,300]
[845,null,461,600,1,12000,12000,12000,9000,120,5,10,300]
[846,null,462,600,1,12000,12000,12000,9000,120,5,10,300]
[847,null,463,600,1,12000,12000,12000,9000,120,5,10,300]
[848,null,464,600,1,12000,12000,12000,9000,120,5,10,300]
[879,null,178,300,1,6000,6000,6000,4500,60,5,10,1500]
[880,null,179,300,1,6000,6000,6000,4500,60,5,10,1500]
[881,null,180,300,1,6000,6000,6000,4500,60,5,10,1500]
[882,null,181,300,1,6000,6000,6000,4500,60,5,10,1500]
[883,null,182,300,1,6000,6000,6000,4500,60,5,10,1500]
[884,null,183,300,1,6000,6000,6000,4500,60,5,10,1500]
[885,null,184,300,1,6000,6000,6000,4500,60,5,10,1500]
[886,null,185,300,1,6000,6000,6000,4500,60,5,10,1500]
[887,null,186,300,1,6000,6000,6000,4500,60,5,10,1500]
[888,null,187,300,1,6000,6000,6000,4500,60,5,10,1500]
[889,null,188,300,1,6000,6000,6000,4500,60,5,10,1500]
[890,null,189,300,1,6000,6000,6000,4500,60,5,10,1500]
[891,null,190,300,1,6000,6000,6000,4500,60,5,10,1500]
[892,null,191,300,1,6000,6000,6000,4500,60,5,10,1500]
[893,null,192,300,1,6000,6000,6000,4500,60,5,10,1500]
[894,null,193,300,1,6000,6000,6000,4500,60,5,10,1500]
[895,null,194,300,1,6000,6000,6000,4500,60,5,10,1500]
[896,null,195,300,1,6000,6000,6000,4500,60,5,10,1500]
[897,null,196,300,1,6000,6000,6000,4500,60,5,10,1500]
[898,null,197,300,1,6000,6000,6000,4500,60,5,10,1500]
[899,null,198,300,1,6000,6000,6000,4500,60,5,10,1500]
[900,null,199,300,1,6000,6000,6000,4500,60,5,10,1500]
[901,null,200,300,1,6000,6000,6000,4500,60,5,10,1500]
[902,null,201,300,1,6000,6000,6000,4500,60,5,10,1500]
[935,null,588,6000,1,120000,120000,120000,90000,1200,5,10,30]
[936,null,589,6000,1,120000,120000,120000,90000,1200,5,10,30]
[937,null,590,6000,1,120000,120000,120000,90000,1200,5,10,30]
[938,null,591,6000,1,120000,120000,120000,90000,1200,5,10,30]
[939,null,592,6000,1,120000,120000,120000,90000,1200,5,10,30]
[940,null,593,6000,1,120000,120000,120000,90000,1200,5,10,30]
[941,null,594,6000,1,120000,120000,120000,90000,1200,5,10,30]
[943,null,596,6000,1,120000,120000,120000,90000,1200,5,10,30]
[944,null,597,6000,1,120000,120000,120000,90000,1200,5,10,30]
[945,null,598,6000,1,120000,120000,120000,90000,1200,5,10,30]
[946,null,599,6000,1,120000,120000,120000,90000,1200,5,10,30]
[947,null,600,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[948,null,601,6000,1,120000,120000,120000,90000,1200,5,10,30]
[949,null,602,6000,1,120000,120000,120000,90000,1200,5,10,30]
[950,null,603,6000,1,120000,120000,120000,90000,1200,5,10,30]
[951,null,604,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[952,null,605,6000,1,120000,120000,120000,90000,1200,5,10,30]
[953,null,606,6000,1,120000,120000,120000,90000,1200,5,10,30]
[954,null,607,6000,1,120000,120000,120000,90000,1200,5,10,30]
[955,null,608,6000,1,120000,120000,120000,90000,1200,5,10,30]
[956,null,609,6000,1,120000,120000,120000,90000,1200,5,10,30]
[957,null,610,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[958,null,611,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[959,null,612,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[960,null,613,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[961,null,614,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[962,null,615,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[963,null,616,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[964,null,617,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[965,null,618,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[966,null,619,6000,1,120000,120000,120000,1200000,1200,5,10,30]
[967,null,672,2000,1,120000,120000,120000,90000,400,5,10,30]
[968,null,623,12000,1,240000,240000,240000,180000,2400,5,10,15]
[969,null,624,12000,1,240000,240000,240000,180000,2400,5,10,15]
[970,null,625,12000,1,240000,240000,240000,180000,2400,5,10,15]
[971,null,626,12000,1,240000,240000,240000,180000,2400,5,10,15]
[972,null,627,12000,1,240000,240000,240000,180000,2400,5,10,15]
[973,null,628,12000,1,240000,240000,240000,180000,2400,5,10,15]
[974,null,629,12000,1,240000,240000,240000,180000,2400,5,10,15]
[975,null,630,12000,1,240000,240000,240000,180000,2400,5,10,15]
[976,null,631,12000,1,240000,240000,240000,180000,2400,5,10,15]
[977,null,632,12000,1,240000,240000,240000,180000,2400,5,10,15]
[978,null,633,12000,1,240000,240000,240000,180000,2400,5,10,15]
[979,null,634,12000,1,240000,240000,240000,180000,2400,5,10,15]
[981,null,636,12000,1,240000,240000,240000,2400000,2400,5,10,15]
[982,null,637,12000,1,240000,240000,240000,2400000,2400,5,10,15]
[983,null,648,12000,1,240000,240000,240000,180000,2400,5,10,15]
[984,null,649,12000,1,240000,240000,240000,180000,2400,5,10,15]
[985,null,650,12000,1,240000,240000,240000,180000,2400,5,10,15]
[986,null,651,12000,1,240000,240000,240000,180000,2400,5,10,15]
[987,null,652,12000,1,240000,240000,240000,180000,2400,5,10,15]
[988,null,653,12000,1,240000,240000,240000,180000,2400,5,10,15]
[989,null,654,12000,1,240000,240000,240000,180000,2400,5,10,15]
[990,null,655,12000,1,240000,240000,240000,180000,2400,5,10,15]
[991,null,656,12000,1,240000,240000,240000,180000,2400,5,10,15]
[992,null,657,12000,1,240000,240000,240000,180000,2400,5,10,15]
[993,null,658,12000,1,240000,240000,240000,2400000,2400,5,10,15]
[994,null,640,18000,1,360000,360000,360000,270000,3600,5,10,10]
[995,null,641,18000,1,360000,360000,360000,270000,3600,5,10,10]
[996,null,642,18000,1,360000,360000,360000,270000,3600,5,10,10]
[997,null,643,18000,1,360000,360000,360000,270000,3600,5,10,10]
[998,null,644,18000,1,360000,360000,360000,270000,3600,5,10,10]
[999,null,645,18000,1,360000,360000,360000,270000,3600,5,10,10]
[1001,null,647,18000,1,360000,360000,360000,3600000,3600,5,10,10]
[1002,null,671,5120000,1,30720000,20480000,10240000,7200000,1024000,5,10,1]
[1010,null,377,600,1,12000,12000,12000,9000,120,5,10,300]
[1013,null,380,3000,2,18000,18000,300000,45000,600,5,10,100]
[1026,null,393,600,1,12000,12000,12000,9000,120,5,10,300]
[1027,null,394,2500,2,15000,10000,250000,37500,500,5,10,100]
[1032,null,399,600,1,12000,12000,12000,9000,120,5,10,300]
[1033,null,400,3500,2,21000,14000,350000,52500,700,5,10,100]
[1067,1073,434,600,1,12000,12000,12000,9000,120,5,10,300]
[1071,null,438,5000,2,30000,20000,500000,75000,1000,5,10,100]
[1072,1071,439,600,1,12000,12000,12000,9000,120,5,10,300]
[1073,null,440,10000,2,120000,80000,1000000,150000,2000,5,10,100]
[1074,null,442,600,1,12000,12000,12000,9000,120,5,10,300]
[1075,null,443,600,1,12000,12000,12000,9000,120,5,10,300]
[1076,null,444,600,1,12000,12000,12000,9000,120,5,10,300]
[1079,null,447,600,1,12000,12000,12000,9000,120,5,10,300]
[1080,null,448,10000,2,90000,60000,1000000,150000,2000,5,10,100]
[1095,null,519,5000,2,24000,24000,500000,75000,1000,5,10,100]
[1096,null,520,600,1,12000,12000,12000,9000,120,5,10,300]
[1099,null,523,600,1,12000,12000,12000,9000,120,5,10,300]
[1100,null,524,600,1,12000,12000,12000,9000,120,5,10,300]
[1102,null,526,600,1,12000,12000,12000,9000,120,5,10,300]
[1103,null,527,9000,2,54000,36000,900000,135000,1800,5,10,100]
[1105,null,529,600,1,12000,12000,12000,9000,120,5,10,300]
[1106,null,530,600,1,12000,12000,12000,9000,120,5,10,300]
[1109,null,533,600,1,12000,12000,12000,9000,120,5,10,300]
[1112,null,561,600,1,12000,12000,12000,9000,120,5,10,300]
[1113,null,562,600,1,12000,12000,12000,9000,120,5,10,300]
[1114,null,563,600,1,12000,12000,12000,9000,120,5,10,300]
[1115,null,564,600,1,12000,12000,12000,9000,120,5,10,300]
[1116,null,565,600,1,12000,12000,12000,9000,120,5,10,300]
[1117,null,566,600,1,12000,12000,12000,9000,120,5,10,300]
[1118,null,567,600,1,12000,12000,12000,9000,120,5,10,300]
[1119,null,568,600,1,12000,12000,12000,9000,120,5,10,300]
[1120,null,569,600,1,12000,12000,12000,9000,120,5,10,300]
[1121,null,570,600,1,12000,12000,12000,9000,120,5,10,300]
[1122,null,571,600,1,12000,12000,12000,9000,120,5,10,300]
[1123,null,572,600,1,12000,12000,12000,9000,120,5,10,300]
[1124,null,573,600,1,12000,12000,12000,9000,120,5,10,300]
[1125,null,574,600,1,12000,12000,12000,9000,120,5,10,300]
[1126,null,575,600,1,12000,12000,12000,9000,120,5,10,300]
[1128,null,577,600,1,12000,12000,12000,9000,120,5,10,300]
[1129,null,578,600,1,12000,12000,12000,9000,120,5,10,300]
[1130,null,215,300,1,6000,6000,6000,4500,60,5,10,1500]
[1131,null,216,300,1,6000,6000,6000,4500,60,5,10,1500]
[1132,null,217,300,1,6000,6000,6000,4500,60,5,10,1500]
[1133,null,218,300,1,6000,6000,6000,4500,60,5,10,1500]
[1134,null,219,300,1,6000,6000,6000,4500,60,5,10,1500]
[1135,null,220,300,1,6000,6000,6000,4500,60,5,10,1500]
[1136,null,221,300,1,6000,6000,6000,4500,60,5,10,1500]
[1137,null,222,300,1,6000,6000,6000,4500,60,5,10,1500]
[1138,null,223,300,1,6000,6000,6000,4500,60,5,10,1500]
[1139,null,224,300,1,6000,6000,6000,4500,60,5,10,1500]
[1140,null,225,300,1,6000,6000,6000,4500,60,5,10,1500]
[1141,null,226,300,1,6000,6000,6000,4500,60,5,10,1500]
[1142,null,227,300,1,6000,6000,6000,4500,60,5,10,1500]
[1143,null,228,300,1,6000,6000,6000,4500,60,5,10,1500]
[1144,null,229,300,1,6000,6000,6000,4500,60,5,10,1500]
[1145,null,230,300,1,6000,6000,6000,4500,60,5,10,1500]
[1146,null,231,300,1,6000,6000,6000,4500,60,5,10,1500]
[1147,null,232,300,1,6000,6000,6000,4500,60,5,10,1500]
[1148,null,233,300,1,6000,6000,6000,4500,60,5,10,1500]
[1149,null,234,300,1,6000,6000,6000,4500,60,5,10,1500]
[1150,null,235,300,1,6000,6000,6000,4500,60,5,10,1500]
[1151,null,236,300,1,6000,6000,6000,4500,60,5,10,1500]
[1152,null,237,300,1,6000,6000,6000,4500,60,5,10,1500]
[1153,null,238,300,1,6000,6000,6000,4500,60,5,10,1500]
[1154,null,239,300,1,6000,6000,6000,4500,60,5,10,1500]
[1155,null,240,300,1,6000,6000,6000,4500,60,5,10,1500]
[1156,null,241,300,1,6000,6000,6000,4500,60,5,10,1500]
[1157,null,242,300,1,6000,6000,6000,4500,60,5,10,1500]
[1158,null,243,300,1,6000,6000,6000,4500,60,5,10,1500]
[1159,null,244,300,1,6000,6000,6000,4500,60,5,10,1500]
[1160,null,245,300,1,6000,6000,6000,4500,60,5,10,1500]
[1161,null,246,300,1,6000,6000,6000,4500,60,5,10,1500]
[1162,null,247,300,1,6000,6000,6000,4500,60,5,10,1500]
[1163,null,248,300,1,6000,6000,6000,4500,60,5,10,1500]
[1164,null,249,300,1,6000,6000,6000,4500,60,5,10,1500]
[1165,null,250,300,1,6000,6000,6000,4500,60,5,10,1500]
[1166,null,251,300,1,6000,6000,6000,4500,60,5,10,1500]
[1167,null,252,300,1,6000,6000,6000,4500,60,5,10,1500]
[1168,null,253,300,1,6000,6000,6000,4500,60,5,10,1500]
[1169,null,254,300,1,6000,6000,6000,4500,60,5,10,1500]
[1170,null,255,300,1,6000,6000,6000,4500,60,5,10,1500]
[1171,null,256,300,1,6000,6000,6000,4500,60,5,10,1500]
[1172,null,257,300,1,6000,6000,6000,4500,60,5,10,1500]
[1173,null,258,300,1,6000,6000,6000,4500,60,5,10,1500]
[1174,null,259,300,1,6000,6000,6000,4500,60,5,10,1500]
[1175,null,260,300,1,6000,6000,6000,4500,60,5,10,1500]
[1176,null,261,300,1,6000,6000,6000,4500,60,5,10,1500]
[1177,null,262,300,1,6000,6000,6000,4500,60,5,10,1500]
[1178,null,263,120,1,2400,2400,2400,24000,24,5,10,1500]
[1179,null,264,120,1,2400,2400,2400,24000,24,5,10,1500]
[1184,null,1183,3000,2,18000,12000,300000,45000,600,5,10,100]
[1186,null,1185,600,1,12000,12000,12000,9000,120,5,10,300]
[1191,null,1190,6000,2,36000,24000,600000,90000,1200,5,10,100]
[1196,null,1195,600,1,12000,12000,12000,9000,120,5,10,300]
[1204,null,1197,600,1,12000,12000,12000,9000,120,5,10,300]
[1205,null,1198,3000,2,18000,12000,300000,45000,600,5,10,100]
[1208,null,1182,600,1,12000,12000,12000,9000,120,5,10,300]
[1210,null,580,600,1,12000,12000,12000,9000,120,5,10,300]
[1212,null,581,600,1,12000,12000,12000,9000,120,5,10,300]
[1213,null,268,120,1,2400,2400,2400,24000,24,5,5,1500]
[1214,null,1201,480,1,9600,9600,9600,7200,96,5,10,1500]
[1215,null,265,300,1,6000,6000,6000,4500,60,5,10,1500]
[1216,null,269,300,1,6000,6000,6000,4500,60,5,10,1500]
[1217,null,270,120,1,2400,2400,2400,24000,24,5,5,1500]
[1218,null,1202,120,1,2400,2400,12000,24000,24,5,5,1500]
[1219,null,1187,120,1,2400,2400,2400,24000,24,5,5,1500]
[1220,null,266,300,1,6000,6000,6000,4500,60,5,10,1500]
[1221,null,267,300,1,6000,6000,6000,4500,60,5,10,1500]
[1237,null,1236,3000,2,18000,12000,300000,45000,600,5,10,100]
[1245,null,1244,600,1,12000,12000,12000,9000,120,5,10,300]
[1247,null,1246,600,1,12000,12000,12000,9000,120,5,10,300]
[1249,null,1248,4000,2,24000,16000,400000,60000,800,5,10,100]
[1255,null,1254,600,1,12000,12000,12000,9000,120,5,10,300]
[1257,null,1256,4000,2,24000,16000,400000,60000,800,5,10,100]
[1265,null,1264,600,1,12000,12000,12000,9000,120,5,10,300]
[1267,null,1266,3000,2,18000,12000,300000,45000,600,5,10,100]
[1275,null,1274,600,1,12000,12000,12000,9000,120,5,10,300]
[1277,null,1276,3000,2,18000,12000,300000,45000,600,5,10,100]
[1285,null,1284,600,1,12000,12000,12000,9000,120,5,10,300]
[1287,null,1286,3000,2,18000,12000,300000,45000,600,5,10,100]
[1295,null,1294,600,1,12000,12000,12000,9000,120,5,10,300]
[1297,null,1296,3000,2,18000,12000,300000,45000,600,5,10,100]
[1305,null,1304,600,1,12000,12000,12000,9000,120,5,10,300]
[1307,null,1306,3000,2,18000,12000,300000,45000,600,5,10,100]
[1318,null,1317,600,1,12000,12000,12000,9000,120,5,10,300]
[1320,null,1319,3000,2,18000,12000,300000,45000,600,5,10,100]
[1334,null,1333,600,1,12000,12000,12000,9000,120,5,10,300]
[1336,null,1335,3000,2,18000,12000,300000,45000,600,5,10,100]
[1354,null,1353,600,1,12000,12000,12000,9000,120,5,10,300]
[1356,null,1355,4000,2,24000,16000,400000,60000,800,5,10,100]
[1404,null,1403,600,1,12000,12000,12000,9000,120,5,10,300]
[1406,null,1405,3000,2,18000,12000,300000,45000,600,5,10,100]
[1423,null,1422,4000,2,24000,16000,400000,60000,800,5,10,100]
[1437,null,1436,4500,2,24000,24000,450000,67500,900,5,10,100]
[1446,null,1445,600,1,12000,12000,12000,9000,120,5,10,300]
[1448,null,1447,4000,2,24000,16000,400000,60000,800,5,10,100]
[1540,null,1539,600,1,12000,12000,12000,9000,120,5,10,300]
[1542,null,1541,4000,2,24000,16000,400000,60000,800,5,10,100]
[1548,null,1547,600,1,12000,12000,12000,9000,120,5,10,300]
[1550,null,1549,6000,2,24000,16000,600000,90000,1200,5,10,100]
[1552,null,1551,600,1,12000,12000,12000,9000,120,5,10,300]
[1554,null,1553,6000,2,24000,16000,600000,90000,1200,5,10,100]
[1558,null,1557,600,1,12000,12000,12000,9000,120,5,10,300]
[1560,null,1559,6000,2,24000,16000,600000,90000,1200,5,10,100]
[1564,null,1563,600,1,12000,12000,12000,9000,120,5,10,300]
[1566,null,1565,6000,2,24000,16000,600000,90000,1200,5,10,100]
[1809,null,1808,600,1,12000,12000,12000,9000,120,5,10,300]
[1811,null,1810,300,1,6000,6000,6000,4500,60,5,10,1500]
[1815,null,1814,300,1,6000,6000,6000,4500,60,5,10,1500]
[1817,null,1816,300,1,6000,6000,6000,4500,60,5,10,1500]
[1819,null,1818,300,1,6000,6000,6000,4500,60,5,10,1500]
[1821,null,1820,300,1,6000,6000,6000,4500,60,5,10,1500]
[1823,null,1822,300,1,6000,6000,6000,4500,60,5,10,1500]
[1825,null,1824,300,1,6000,6000,6000,4500,60,5,10,1500]
[1827,null,1826,300,1,6000,6000,6000,4500,60,5,10,1500]
[1829,null,1828,300,1,6000,6000,6000,4500,60,5,10,1500]
[1831,null,1830,300,1,6000,6000,6000,4500,60,5,10,1500]
[1833,null,1832,300,1,6000,6000,6000,4500,60,5,10,1500]
[1856,null,1855,1000,2,24000,24000,100000,15000,200,5,10,100]
[1876,null,1875,600,1,12000,12000,12000,9000,120,5,10,300]
[1878,null,1877,3000,2,18000,12000,300000,45000,600,5,10,100]
[1945,null,1944,12000,1,240000,240000,240000,180000,2400,5,10,15]
[2007,null,2006,12000,1,240000,240000,240000,180000,2400,5,10,15]
[2019,null,2018,600,1,12000,12000,12000,9000,120,5,10,300]
[2021,null,2020,600,1,12000,12000,12000,9000,120,5,10,300]
[2023,null,2022,600,1,12000,12000,12000,9000,120,5,10,300]
[2025,null,2024,5000,2,30000,20000,500000,75000,1000,5,10,100]
[2033,null,2032,4000,2,24000,24000,400000,60000,800,5,10,100]
[2039,null,2038,1000,2,24000,24000,100000,15000,200,5,10,100]
[2047,null,2046,600,1,12000,12000,12000,9000,120,5,10,300]
[2049,null,2048,6000,2,36000,24000,600000,90000,1200,5,10,100]
[2118,null,2117,6000,2,36000,24000,600000,90000,1200,5,10,100]
[2162,null,2161,6000,1,120000,120000,120000,90000,1200,5,10,30]
[2174,null,2173,480,1,9600,9600,9600,7200,96,5,10,1500]
[2176,null,2175,2000,2,24000,16000,200000,30000,400,5,10,100]
[2179,null,2165,300,1,6000,6000,6000,4500,60,5,10,1000]
[2184,null,2183,480,1,9600,9600,9600,7200,96,5,10,1500]
[2186,null,2185,2000,2,24000,16000,200000,30000,400,5,10,100]
[2194,null,2193,480,1,9600,9600,9600,7200,96,5,10,1500]
[2196,null,2195,3000,2,36000,24000,300000,45000,600,5,10,100]
[2204,null,2203,480,1,9600,9600,9600,7200,96,5,10,1500]
[2206,null,2205,1000,2,12000,8000,100000,15000,200,5,10,100]
[2211,null,2210,300,1,6000,6000,6000,4500,60,5,10,1000]
[2213,null,2212,300,1,6000,6000,6000,4500,60,5,10,1000]
[2282,null,2281,12000,2,72000,48000,1200000,180000,2400,5,10,100]
[2290,null,2289,600,1,12000,12000,12000,9000,120,5,10,300]
[2292,null,2291,600,1,12000,12000,12000,9000,120,5,10,300]
[2294,null,2293,600,1,12000,12000,12000,9000,120,5,10,300]
[2296,null,2295,600,1,12000,12000,12000,9000,120,5,10,300]
[2298,null,2297,9000,2,54000,36000,900000,135000,1800,5,10,100]
[2300,null,2299,9000,2,54000,36000,900000,135000,1800,5,10,100]
[2302,null,2301,9000,2,54000,36000,900000,135000,1800,5,10,100]
[2304,null,2303,9000,2,54000,36000,900000,135000,1800,5,10,100]
[2332,null,2331,600,1,12000,12000,12000,9000,120,5,10,300]
[2334,null,2333,1000,2,24000,24000,100000,15000,200,5,10,100]
[2342,null,2341,4000,2,24000,24000,400000,60000,800,5,10,100]
[2356,null,2355,3000,2,18000,12000,300000,45000,600,5,10,100]
[2405,null,2404,4000,2,24000,16000,400000,60000,800,5,10,100]
[2411,null,2410,7000,2,42000,28000,700000,105000,1400,5,10,100]
[2421,null,2420,12000,2,72000,48000,1200000,180000,2400,5,10,100]
[2437,null,2436,3000,2,36000,24000,300000,45000,600,5,10,100]
[2445,null,2444,480,1,9600,9600,9600,7200,96,5,10,1500]
[2447,null,2446,3000,2,36000,24000,300000,45000,600,5,10,100]
[2455,null,2454,480,1,9600,9600,9600,7200,96,5,10,1500]
[2457,null,2456,1000,2,12000,8000,100000,15000,200,5,10,100]
[2465,null,2464,480,1,9600,9600,9600,7200,96,5,10,1500]
[2467,null,2466,1000,2,12000,8000,100000,15000,200,5,10,100]
[2477,null,2476,480,1,9600,9600,9600,7200,96,5,10,1500]
[2479,null,2478,3000,2,36000,24000,300000,45000,600,5,10,100]
[2487,null,2486,480,1,9600,9600,9600,7200,96,5,10,1500]
[2489,null,2488,1000,2,12000,8000,100000,15000,200,5,10,100]
[2507,null,2506,300,1,6000,6000,6000,4500,60,5,10,1500]
[2509,null,2508,300,1,6000,6000,6000,4500,60,5,10,1500]
[2511,null,2510,300,1,6000,6000,6000,4500,60,5,10,1500]
[2513,null,2512,300,1,6000,6000,6000,4500,60,5,10,1500]
[2515,null,2514,300,1,6000,6000,6000,4500,60,5,10,1500]
[2517,null,2516,300,1,6000,6000,6000,4500,60,5,10,1500]
[2530,null,2529,600,1,12000,12000,12000,9000,120,5,10,300]
[2532,null,2531,5000,2,30000,20000,500000,75000,1000,5,10,100]
[2538,null,2537,600,1,12000,12000,12000,9000,120,5,10,300]
[2540,null,2539,5000,2,30000,20000,500000,75000,1000,5,10,100]
[2546,null,2545,600,1,12000,12000,12000,9000,120,5,10,300]
[2548,null,2547,5000,2,30000,20000,500000,75000,1000,5,10,100]
[2554,null,2553,5000,2,30000,20000,500000,75000,1000,5,10,100]
[2604,null,2603,600,1,12000,12000,12000,9000,120,5,10,300]
[2606,null,2605,3000,2,18000,12000,300000,45000,600,5,10,100]
[2614,null,2613,20000,2,120000,80000,2000000,300000,4000,5,10,100]
[2622,null,2621,80000,2,480000,320000,8000000,1200000,16000,5,10,100]
[2630,null,2629,40000,2,240000,160000,4000000,600000,8000,5,10,100]
[2638,null,2637,80000,2,480000,320000,8000000,1200000,16000,5,10,100]
[2648,null,2647,20000,2,120000,80000,2000000,300000,4000,5,10,100]
[2656,null,2655,40000,2,240000,160000,4000000,600000,8000,5,10,100]
[2680,null,2679,40000,2,240000,160000,4000000,600000,8000,5,10,100]
[2735,null,32458,86400,1,1728000,1728000,1728000,1728000,17280,5,10,5]
[2736,null,17181,8100,1,162000,162000,162000,162000,1620,5,10,5]
[2737,null,32226,43200,1,864000,864000,864000,864000,8640,5,10,5]
[2738,null,32250,43200,1,864000,864000,864000,864000,8640,5,10,5]
[2739,null,28668,300,1,120,120,120,120,60,5,10,5]
[2740,null,17182,8100,1,162000,162000,162000,162000,1620,5,10,5]
[2741,null,17178,8100,1,162000,162000,162000,162000,1620,5,10,5]
[2742,null,25270,10800,1,216000,216000,216000,216000,2160,5,10,5]
[2743,null,25271,10800,1,216000,216000,216000,216000,2160,5,10,5]
[2744,null,17982,10800,1,216000,216000,216000,216000,2160,5,10,5]
[2745,null,25821,10800,1,216000,216000,216000,216000,2160,5,10,5]
[2746,null,25280,10800,1,216000,216000,216000,216000,2160,5,10,5]
[2747,null,30655,10800,1,216000,216000,216000,216000,2160,5,10,5]
[2748,null,14343,10800,1,216000,216000,216000,216000,2160,5,10,5]
